category,subcategory,type,totalReceived,activeGrievancesWithoutEscalation,activeGrievancesWithEscalation,closedGrievancesWithoutEscalation,closedGrievancesWithEscalation,successfulTransferIn,successfulTransferOut,grievancesWithoutRatings,grievancesWithRatings,grievancesWithVeryGoodRating,grievanceswithgoodrating,grievancesWithOKRating,grievancesWithBadRating,grievancesWithVeryBadRating,twitterGrievances,facebookGrievances,grievancesAdditionalInfoProvided,grievancesAdditionalInfoNotProvided,grievancesWithoutFeedback,grievancesWithFeedback,grievancesWithFeedbackIssueNotResolved,grievancesWithFeedbackIssueResolved
Airline,"KLM Airlines","Staff / Crew Behavior",8,0,0,8,8,0,NA,7,1,1,0,0,0,0,0,0,0,8,7,1,1,0
Airline,"KLM Airlines","Ticketing, Fares &amp; Refunds",17,0,0,4,4,0,NA,15,2,2,0,0,0,0,0,0,0,17,15,2,2,0
Airline,"Thai Airways","Flight Delays",11,0,0,4,4,0,NA,9,2,2,0,0,0,0,0,0,2,11,9,2,2,0
Airline,"Malaysia Airlines","Check-in & Boarding",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,1,3,2,1,1,0
Airline,"Malaysia Airlines","Staff / Crew Behavior",4,1,0,2,2,0,NA,2,1,1,0,0,0,0,0,0,0,4,3,1,1,0
Airline,IndiGo,Maintenance,182,0,0,182,182,0,NA,163,19,17,2,0,0,0,2,0,3,182,162,20,20,0
Airline,"Air Astana","Staff / Crew Behavior",2,0,0,2,2,0,NA,0,2,2,0,0,0,0,0,0,0,2,0,2,2,0
Airline,"Srilankan Airways","Flight Delays",27,0,0,7,7,0,NA,26,1,1,0,0,0,0,0,0,2,27,25,2,2,0
Airline,"Srilankan Airways",Other,11,0,0,10,10,0,NA,9,2,1,1,0,0,0,0,0,0,11,9,2,2,0
Airline,TruJet,"Check-in & Boarding",12,0,0,12,12,0,NA,10,2,2,0,0,0,0,0,0,0,12,10,2,2,0
Airline,TruJet,"Flight Delays",66,0,0,66,66,0,NA,57,9,9,0,0,0,0,1,0,2,66,56,10,10,0
Airline,"Malindo Airways","Staff / Crew Behavior",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
"Helicopter - General Aviation",NA,,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
"Helicopter - General Aviation",NA,,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
DGCA,DGCA,"Engineering Training School",8,0,0,8,8,0,NA,7,1,1,0,0,0,0,0,0,0,8,7,1,1,0
Customs,Ahmedabad,Arrival,13,0,0,13,13,0,NA,12,1,1,0,0,0,0,0,0,0,13,12,1,1,0
Customs,Chennai,Arrival,19,0,0,19,19,0,NA,18,1,1,0,0,0,0,0,0,0,19,18,1,1,0
Immigration,Mangalore,Departure,2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Immigration,Hyderabad,Other,2,0,0,2,2,0,NA,1,1,0,1,0,0,0,0,0,0,2,1,1,1,0
BCAS,BCAS,"Entry Passes",17,0,0,17,17,0,NA,16,1,1,0,0,0,0,0,0,0,17,16,1,1,0
Airport,Hyderabad,"Taxi / Parking",28,0,0,28,28,0,NA,20,8,8,0,0,0,0,0,0,0,28,20,8,8,0
Airport,Hyderabad,"Trolly / Ameniites / Buggy / Wifi",16,0,0,16,16,0,NA,16,0,0,0,0,0,0,0,0,0,16,15,1,1,0
Airport,Varanasi,"Trolly / Ameniites / Buggy / Wifi",5,0,0,4,4,0,NA,4,1,0,0,0,1,0,0,0,0,5,4,1,1,0
Airport,Madurai,"Seating / Waiting Area",3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0
Airport,Bagdogra,Other,23,0,0,23,23,0,NA,20,3,1,1,1,0,0,0,0,0,23,20,3,3,0
Airport,Mumbai,"Person With Disability",17,0,0,15,15,0,NA,16,1,1,0,0,0,0,0,0,0,17,16,1,1,0
Airport,Mumbai,"Taxi / Parking",127,0,0,114,114,0,NA,113,14,11,2,1,0,0,0,0,4,127,112,15,15,0
Airport,Amritsar,"Taxi / Parking",14,0,0,14,14,0,NA,11,3,2,0,1,0,0,0,0,0,14,11,3,3,0
Airport,Patna,"Taxi / Parking",18,0,0,18,18,0,NA,17,1,1,0,0,0,0,0,0,0,18,17,1,1,0
Airport,Dehradun,"Baggage / Lost &amp; Found ",11,0,0,7,7,0,NA,10,1,0,0,0,0,1,0,0,1,11,10,1,1,0
Airport,"Kannur International Airport",Other,2,0,0,2,2,0,NA,1,1,0,0,1,0,0,0,0,0,2,1,1,1,0
Airport,Ahmedabad,"Retail Shops / Food & Beverage",23,0,0,23,23,0,NA,22,1,1,0,0,0,0,0,0,0,23,22,1,1,0
Airport,Ahmedabad,"Trolly / Ameniites / Buggy / Wifi",18,0,0,16,16,0,NA,16,2,1,1,0,0,0,0,0,0,18,16,2,2,0
Airport,Jaipur,"Cleanliness / Hygiene",9,0,0,8,8,0,NA,9,0,0,0,0,0,0,0,0,1,9,8,1,1,0
Airport,Vijayawada,"Seating / Waiting Area",11,0,0,11,11,0,NA,10,1,0,0,1,0,0,0,0,0,11,10,1,1,0
Airport,Vadodara,"Baggage / Lost & Found ",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Airport,Allahabad,"Retail Shops / Food & Beverage",1,0,0,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Airport,Chandigarh,"Retail Shops / Food &amp; Beverage",6,0,0,4,4,0,NA,4,2,2,0,0,0,0,0,0,0,6,4,2,2,0
Airport,Pune,"Seating / Waiting Area",35,0,0,35,35,0,NA,32,3,2,0,1,0,0,0,0,0,35,32,3,3,0
Airport,Guwahati,"Trolly / Ameniites / Buggy / Wifi",16,0,0,15,15,0,NA,12,4,4,0,0,0,0,0,0,0,16,12,4,4,0
Airport,Aizwal,"Staff / Crew behavoiur",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Airport,Dibrugarh,"Baggage / Lost & Found ",1,0,0,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Airport,Kolkata,"Baggage / Lost & Found ",53,0,0,51,51,0,NA,50,3,1,1,1,0,0,0,0,1,53,49,4,4,0
Airport,Kolkata,"Person With Disability",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,3,1,1,0
Airport,Cooch-Behar,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Airport,Srinagar,"Taxi / Parking",3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0
Airport,Mangalore,"Taxi / Parking",11,0,0,11,11,0,NA,11,0,0,0,0,0,0,0,0,0,11,10,1,1,0
Security,Rajahmundry,"Security Check",4,0,0,4,4,0,NA,3,1,0,0,1,0,0,0,0,0,4,3,1,1,0
Security,Patna,,1,0,0,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
Security,Visakhapatnam,"Security Check",6,0,0,6,6,0,NA,5,1,1,0,0,0,0,0,0,0,6,5,1,1,0
Security,Srinagar,Other,2,0,0,2,2,0,NA,1,1,0,1,0,0,0,0,0,0,2,1,1,1,0
Security,Kolhapur,"Security Check",3,0,0,3,3,0,NA,2,1,1,0,0,0,0,0,0,0,3,2,1,1,0
Security,Raipur,"Security Check",7,0,0,6,6,0,NA,5,2,2,0,0,0,0,0,0,0,7,5,2,2,0
Security,Hyderabad,"Boarding Gate",2,0,0,2,2,0,NA,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0
Security,Guwahati,"Security Check",17,1,0,16,16,0,NA,15,1,1,0,0,0,0,0,0,0,17,16,1,1,0
Airline,NA,"Ticketing, Fares &amp; Refunds",6,0,0,6,6,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airline,"Emirates Airline",Meal,7,0,0,6,6,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Airline,"All Nippon Airways","Flight Delays",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"United Airlines","Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Biman Bangladesh","Ticketing, Fares &amp; Refunds",2,0,0,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Qatar Airways","Staff / Crew Behavior",4,0,0,1,1,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airline,"Air Canada",,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Airline,"Air Canada","Flight Delays",7,0,0,3,3,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Airline,"Air Canada","Staff / Crew Behavior",3,0,0,2,2,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,"Virgin Atlantic","Flight Delays",9,0,0,1,1,0,NA,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Airline,"Air Asia Berhad (Intl Tickets)",Maintenance,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Thai Lion Air","Flight Delays",2,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,GoAir,,90,0,0,90,90,0,NA,90,0,0,0,0,0,0,87,2,77,90,90,0,0,0
Airline,"Gulf Air",,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Airline,"British Airways",Meal,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Etihad Airways","Check-in &amp; Boarding",23,0,1,7,7,0,NA,22,0,0,0,0,0,0,0,0,0,23,23,0,0,0
Airline,"Silk Air",Baggage,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Silk Air","Flight Delays",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Ukraine International",Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Ukraine International","Ticketing, Fares &amp; Refunds",7,0,0,6,6,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Airline,"Air France","Flight Delays",10,0,0,2,2,0,NA,10,0,0,0,0,0,0,0,0,1,10,10,0,0,0
Airline,"Air France","Staff / Crew Behavior",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Fly Dubai",Other,9,0,0,8,8,0,NA,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0
Airline,"Jet Airways",,21,0,0,21,21,0,NA,21,0,0,0,0,0,0,21,0,19,21,21,0,0,0
Airline,"Jet Airways","Person With Disability",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,"IndiaOne Air",Meal,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Kenya Airways","Flight Delays",6,0,0,1,1,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airline,"Nepal Airlines Corporation",,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Airline,"Nepal Airlines Corporation",Baggage,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,"Nepal Airlines Corporation",Other,3,0,0,1,1,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,"Cathay Pacific",Other,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,Jetlite,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Singapore Airlines","Ticketing, Fares &amp; Refunds",49,0,0,32,32,0,NA,49,0,0,0,0,0,0,0,0,0,49,49,0,0,0
Airline,"Air Arabia",Meal,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0
Airline,"Air Arabia","Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Egypt Air","Ticketing, Fares &amp; Refunds",10,0,0,5,5,0,NA,10,0,0,0,0,0,0,0,0,1,10,10,0,0,0
Airline,"KLM Airlines","Check-in & Boarding",6,0,0,4,4,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airline,"Thai Airways",,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,2,0,2,2,2,0,0,0
Airline,"Malaysia Airlines","Check-in &amp; Boarding",4,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airline,Saudia,Other,4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airline,"Air Astana","Check-in & Boarding",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Finn Air","Check-in & Boarding",5,0,0,4,4,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airline,"Akasa Air","Ticketing, Fares & Refunds",5,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airline,"Alliance Air",Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,,,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0
Airline,"Korean Air","Flight Delays",2,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0
Airline,"Korean Air",Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,1,2,2,0,0,0
Airline,"Delta Airlines","Flight Delays",2,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airline,"Air Seychelles","Check-in &amp; Boarding",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Air Seychelles",Other,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Malindo Airways",,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
Airline,"China Eastern Airlines",Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airline,"Uzbekistan Airways",Other,3,0,0,2,2,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airline,SpiceJet,,67,0,0,67,67,0,NA,67,0,0,0,0,0,0,66,1,62,67,67,0,0,0
Airline,"Swiss Air",Baggage,16,1,0,11,11,0,NA,15,0,0,0,0,0,0,0,0,0,16,16,0,0,0
Customs,"Port Blair",Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Agra,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Patna,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Pune,Other,4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Customs,Indore,Other,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Customs,Amritsar,Arrival,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Agartala,Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Agartala,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Aurangabad,Arrival,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Customs,Thiruvananthapuram,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Kanpur,Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Hyderabad,Departure,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Customs,Hyderabad,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Tiruchirappalli,Arrival,8,1,0,7,7,0,NA,7,0,0,0,0,0,0,0,0,0,8,8,0,0,0
Customs,Kolkata,Departure,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Customs,Jaipur,Arrival,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Customs,Jaipur,Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Customs,Chennai,Other,7,0,0,7,7,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Customs,Goa,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Immigration,Chandigarh,Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Immigration,Mumbai,,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Immigration,Jaipur,Departure,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Immigration,Kolkata,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Immigration,Mangalore,Arrival,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Immigration,Bengaluru,Departure,6,0,0,6,6,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Immigration,Dibrugarh,Arrival,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Thiruvananthapuram,"Trolly / Ameniites / Buggy / Wifi",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Delhi,,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,2,0,2,2,2,0,0,0
Airport,Varanasi,"Baggage / Lost & Found ",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,1,0,1,5,5,0,0,0
Airport,Varanasi,"Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Bhubaneswar,"Air Conditioning / Maintenance",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Bhubaneswar,"Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Bhubaneswar,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Malda,"Trolly / Ameniites / Buggy / Wifi",2,0,0,1,1,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Kandla,"Taxi / Parking",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Calicut,"Air Conditioning / Maintenance",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Nagpur,Other,12,0,0,12,12,0,NA,12,0,0,0,0,0,0,0,0,0,12,12,0,0,0
Airport,Nagpur,"Signages / Flight Display",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Aurangabad,Other,5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Madurai,"Baggage / Lost & Found ",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airport,Rajkot,Other,8,0,0,8,8,0,NA,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0
Airport,Rajkot,"Retail Shops / Food &amp; Beverage",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Rajkot,"Signages / Flight Display",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Rajkot,"Staff / Crew behavoiur",6,0,0,6,6,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airport,Bagdogra,"Air Conditioning / Maintenance",3,0,0,2,2,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Bagdogra,"Baggage / Lost &amp; Found ",3,0,0,1,1,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Durgapur,"Baggage / Lost &amp; Found ",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Gaya,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Dimapur,"Baggage / Lost &amp; Found ",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Lucknow,"Person With Disability",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Lucknow,"Retail Shops / Food &amp; Beverage",7,0,0,7,7,0,NA,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0
Airport,Mumbai,,4,0,0,4,4,0,NA,4,0,0,0,0,0,0,4,0,3,4,4,0,0,0
Airport,Visakhapatnam,"Air Conditioning / Maintenance",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Visakhapatnam,"Taxi / Parking",18,1,0,17,17,0,NA,17,0,0,0,0,0,0,0,0,0,18,18,0,0,0
Airport,Amritsar,"Signages / Flight Display",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Amritsar,"Staff / Crew behavoiur",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Rajahmundry,"Cleanliness / Hygiene",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airport,Agra,"Baggage / Lost & Found ",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Agra,Other,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Agra,"Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Agra,"Retail Shops / Food & Beverage",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Jodhpur,"Baggage / Lost &amp; Found ",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jodhpur,"Staff / Crew behavoiur",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Gorakhpur,"Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,"Port Blair","Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,"Port Blair","Signages / Flight Display",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,"Port Blair","Trolly / Ameniites / Buggy / Wifi",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Muzzafarpur,Other,2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Jaipur,"Air Conditioning / Maintenance",10,0,0,6,6,1,NA,10,0,0,0,0,0,0,0,0,0,10,10,0,0,0
Airport,Bengaluru,"Signages / Flight Display",8,0,0,8,8,0,NA,8,0,0,0,0,0,0,0,0,0,8,8,0,0,0
Airport,Ranchi,"Trolly / Ameniites / Buggy / Wifi",5,0,0,5,5,0,NA,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Airport,Indore,"Air Conditioning / Maintenance",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Vadodara,"Retail Shops / Food & Beverage",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Vadodara,"Staff / Crew behavoiur",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Silchar,"Air Conditioning / Maintenance",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Tuticorin,"Taxi / Parking",6,0,0,6,6,0,NA,6,0,0,0,0,0,0,0,0,1,6,6,0,0,0
Airport,Kanpur,Other,6,0,0,6,6,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airport,Kanpur,"Seating / Waiting Area",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Gwalior,"Air Conditioning / Maintenance",1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Bilaspur,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Udaipur,"Trolly / Ameniites / Buggy / Wifi",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Tirupati,Other,3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Belgaum,"Baggage / Lost & Found ",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Belgaum,Other,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Belgaum,"Person With Disability",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Belgaum,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Belgaum,"Staff / Crew behavoiur",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Belgaum,"Taxi / Parking",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Belgaum,"Trolly / Ameniites / Buggy / Wifi",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Guwahati,"Signages / Flight Display",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Aizwal,"Air Conditioning / Maintenance",2,0,0,2,2,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Aizwal,Other,4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airport,Darbhanga,"Baggage / Lost &amp; Found ",3,0,0,1,1,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
Airport,Darbhanga,Other,6,0,0,5,5,0,NA,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0
Airport,Jorhat,"Cleanliness / Hygiene",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Coimbatore,"Retail Shops / Food & Beverage",4,0,0,4,4,0,NA,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Airport,Pantnagar,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jharsuguda,"Taxi / Parking",2,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Airport,Lilabari,"Retail Shops / Food &amp; Beverage",1,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Airport,Jammu,"Seating / Waiting Area",3,0,0,3,3,0,NA,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
